Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index
ENSG00000019505.3	SYT13	chr11	gene	45261852	45307870	-	ENSG00000019505.3	protein_coding	KNOWN	2	SYT13	SYT13	1	rs7115753	chr11	45912013	-650161	14
ENSG00000175264.3	CHST1	chr11	gene	45670427	45687172	-	ENSG00000175264.3	protein_coding	KNOWN	2	CHST1	CHST1	1	rs7115753	chr11	45912013	-241586	8
ENSG00000181830.5	SLC35C1	chr11	gene	45825623	45834566	+	ENSG00000181830.5	protein_coding	KNOWN	2	SLC35C1	SLC35C1	1	rs7115753	chr11	45912013	-86390	7
ENSG00000121671.7	CRY2	chr11	gene	45868669	45904798	+	ENSG00000121671.7	protein_coding	KNOWN	2	CRY2	CRY2	1	rs7115753	chr11	45912013	-43344	6
ENSG00000121653.6	MAPK8IP1	chr11	gene	45907202	45928016	+	ENSG00000121653.6	protein_coding	KNOWN	1	MAPK8IP1	MAPK8IP1	1	rs7115753	chr11	45912013	-4811	1
ENSG00000234776.1	C11orf94	chr11	gene	45928085	45928833	-	ENSG00000234776.1	protein_coding	KNOWN	2	C11orf94	C11orf94	1	rs7115753	chr11	45912013	16072	2
ENSG00000121680.11	PEX16	chr11	gene	45931220	45940363	-	ENSG00000121680.11	protein_coding	KNOWN	2	PEX16	PEX16	1	rs7115753	chr11	45912013	19207	3
ENSG00000165905.12	GYLTL1B	chr11	gene	45943172	45950647	+	ENSG00000165905.12	protein_coding	KNOWN	1	GYLTL1B	GYLTL1B	1	rs7115753	chr11	45912013	31159	4
ENSG00000135365.11	PHF21A	chr11	gene	45950871	46142985	-	ENSG00000135365.11	protein_coding	KNOWN	2	PHF21A	PHF21A	1	rs7115753	chr11	45912013	38858	5
ENSG00000157613.5	CREB3L1	chr11	gene	46299212	46342972	+	ENSG00000157613.5	protein_coding	KNOWN	1	CREB3L1	CREB3L1	1	rs7115753	chr11	45912013	387199	9
ENSG00000149091.10	DGKZ	chr11	gene	46354455	46402104	+	ENSG00000149091.10	protein_coding	KNOWN	2	DGKZ	DGKZ	1	rs7115753	chr11	45912013	442442	10
ENSG00000110492.9	MDK	chr11	gene	46402306	46405375	+	ENSG00000110492.9	protein_coding	KNOWN	2	MDK	MDK	1	rs7115753	chr11	45912013	490293	11
ENSG00000180720.6	CHRM4	chr11	gene	46406640	46408107	-	ENSG00000180720.6	protein_coding	KNOWN	2	CHRM4	CHRM4	1	rs7115753	chr11	45912013	494627	12
ENSG00000110497.9	AMBRA1	chr11	gene	46417964	46615675	-	ENSG00000110497.9	protein_coding	KNOWN	1	AMBRA1	AMBRA1	1	rs7115753	chr11	45912013	505951	13
ENSG00000180423.4	HARBI1	chr11	gene	46624411	46639459	-	ENSG00000180423.4	protein_coding	KNOWN	2	HARBI1	HARBI1	1	rs7115753	chr11	45912013	712398	15
ENSG00000175224.10	ATG13	chr11	gene	46638826	46696368	+	ENSG00000175224.10	protein_coding	KNOWN	1	ATG13	ATG13	1	rs7115753	chr11	45912013	726813	16
ENSG00000175220.6	ARHGAP1	chr11	gene	46698630	46722165	-	ENSG00000175220.6	protein_coding	KNOWN	2	ARHGAP1	ARHGAP1	1	rs7115753	chr11	45912013	786617	17
ENSG00000175213.2	ZNF408	chr11	gene	46722368	46727462	+	ENSG00000175213.2	protein_coding	KNOWN	2	ZNF408	ZNF408	1	rs7115753	chr11	45912013	810355	19
ENSG00000180210.9	F2	chr11	gene	46740730	46761056	+	ENSG00000180210.9	protein_coding	KNOWN	1	F2	F2	1	rs7115753	chr11	45912013	828717	20
ENSG00000165912.10	PACSIN3	chr11	gene	47199076	47207994	-	ENSG00000165912.10	protein_coding	KNOWN	1	PACSIN3	PACSIN3	1	rs7124681	chr11	47529947	-330871	20
ENSG00000134574.7	DDB2	chr11	gene	47236493	47260767	+	ENSG00000134574.7	protein_coding	KNOWN	3	DDB2	DDB2	1	rs7124681	chr11	47529947	-293454	19
ENSG00000134575.4	ACP2	chr11	gene	47260853	47270457	-	ENSG00000134575.4	protein_coding	KNOWN	1	ACP2	ACP2	1	rs7124681	chr11	47529947	-269094	17
ENSG00000025434.14	NR1H3	chr11	gene	47269851	47290396	+	ENSG00000025434.14	protein_coding	KNOWN	1	NR1H3	NR1H3	1	rs7124681	chr11	47529947	-260096	16
ENSG00000110514.13	MADD	chr11	gene	47290712	47357945	+	ENSG00000110514.13	protein_coding	KNOWN	1	MADD	MADD	1	rs7124681	chr11	47529947	-239235	15
ENSG00000134571.6	MYBPC3	chr11	gene	47352957	47374253	-	ENSG00000134571.6	protein_coding	KNOWN	2	MYBPC3	MYBPC3	1	rs7124681	chr11	47529947	-176990	13
ENSG00000066336.7	SPI1	chr11	gene	47376411	47400127	-	ENSG00000066336.7	protein_coding	KNOWN	1	SPI1	SPI1	1	rs7124681	chr11	47529947	-153536	12
ENSG00000165915.9	SLC39A13	chr11	gene	47428683	47438047	+	ENSG00000165915.9	protein_coding	KNOWN	1	SLC39A13	SLC39A13	1	rs7124681	chr11	47529947	-101264	9
ENSG00000165916.3	PSMC3	chr11	gene	47440320	47447993	-	ENSG00000165916.3	protein_coding	KNOWN	1	PSMC3	PSMC3	1	rs7124681	chr11	47529947	-89627	8
ENSG00000165917.5	RAPSN	chr11	gene	47459308	47470730	-	ENSG00000165917.5	protein_coding	KNOWN	1	RAPSN	RAPSN	1	rs7124681	chr11	47529947	-70639	5
ENSG00000149187.12	CELF1	chr11	gene	47487496	47587121	-	ENSG00000149187.12	protein_coding	KNOWN	1	CELF1	CELF1	1	rs7124681	chr11	47529947	-42451	1
ENSG00000213619.4	NDUFS3	chr11	gene	47586888	47606114	+	ENSG00000213619.4	protein_coding	KNOWN	1	NDUFS3	NDUFS3	1	rs7124681	chr11	47529947	56941	2
ENSG00000110536.9	PTPMT1	chr11	gene	47586982	47595013	+	ENSG00000110536.9	protein_coding	KNOWN	2	PTPMT1	PTPMT1	1	rs7124681	chr11	47529947	57035	3
ENSG00000123444.8	KBTBD4	chr11	gene	47593749	47600567	-	ENSG00000123444.8	protein_coding	KNOWN	1	KBTBD4	KBTBD4	1	rs7124681	chr11	47529947	63802	4
ENSG00000196666.3	FAM180B	chr11	gene	47608198	47610746	+	ENSG00000196666.3	protein_coding	KNOWN	2	FAM180B	FAM180B	1	rs7124681	chr11	47529947	78251	6
ENSG00000172247.3	C1QTNF4	chr11	gene	47611216	47616211	-	ENSG00000172247.3	protein_coding	KNOWN	2	C1QTNF4	C1QTNF4	1	rs7124681	chr11	47529947	81269	7
ENSG00000109919.4	MTCH2	chr11	gene	47638867	47664175	-	ENSG00000109919.4	protein_coding	KNOWN	2	MTCH2	MTCH2	1	rs7124681	chr11	47529947	108920	10
ENSG00000165923.10	AGBL2	chr11	gene	47681143	47736941	-	ENSG00000165923.10	protein_coding	KNOWN	1	AGBL2	AGBL2	1	rs7124681	chr11	47529947	151196	11
ENSG00000109920.7	FNBP4	chr11	gene	47738072	47788995	-	ENSG00000109920.7	protein_coding	KNOWN	1	FNBP4	FNBP4	1	rs7124681	chr11	47529947	208125	14
ENSG00000030066.8	NUP160	chr11	gene	47799639	47870107	-	ENSG00000030066.8	protein_coding	KNOWN	2	NUP160	NUP160	1	rs7124681	chr11	47529947	269692	18
ENSG00000014138.4	POLA2	chr11	gene	65029233	65073060	+	ENSG00000014138.4	protein_coding	KNOWN	1	POLA2	POLA2	1	rs1783541	chr11	65294799	-265566	20
ENSG00000149798.3	CDC42EP2	chr11	gene	65082289	65089900	+	ENSG00000149798.3	protein_coding	KNOWN	2	CDC42EP2	CDC42EP2	1	rs1783541	chr11	65294799	-212510	17
ENSG00000133884.5	DPF2	chr11	gene	65101225	65120720	+	ENSG00000133884.5	protein_coding	KNOWN	1	DPF2	DPF2	1	rs1783541	chr11	65294799	-193574	16
ENSG00000173825.6	TIGD3	chr11	gene	65122238	65125084	+	ENSG00000173825.6	protein_coding	KNOWN	2	TIGD3	TIGD3	1	rs1783541	chr11	65294799	-172561	13
ENSG00000162241.8	SLC25A45	chr11	gene	65142663	65151172	-	ENSG00000162241.8	protein_coding	KNOWN	2	SLC25A45	SLC25A45	1	rs1783541	chr11	65294799	-152136	12
ENSG00000126391.9	FRMD8	chr11	gene	65154070	65180996	+	ENSG00000126391.9	protein_coding	KNOWN	2	FRMD8	FRMD8	1	rs1783541	chr11	65294799	-140729	11
ENSG00000142186.10	SCYL1	chr11	gene	65292548	65306175	+	ENSG00000142186.10	protein_coding	KNOWN	2	SCYL1	SCYL1	1	rs1783541	chr11	65294799	-2251	1
ENSG00000168056.9	LTBP3	chr11	gene	65306031	65326401	-	ENSG00000168056.9	protein_coding	KNOWN	1	LTBP3	LTBP3	1	rs1783541	chr11	65294799	11232	2
ENSG00000173465.3	SSSCA1	chr11	gene	65337901	65341413	+	ENSG00000173465.3	protein_coding	KNOWN	1	SSSCA1	SSSCA1	1	rs1783541	chr11	65294799	43102	3
ENSG00000176973.6	FAM89B	chr11	gene	65339820	65341669	+	ENSG00000176973.6	protein_coding	KNOWN	2	FAM89B	FAM89B	1	rs1783541	chr11	65294799	45021	4
ENSG00000173442.7	EHBP1L1	chr11	gene	65343509	65360121	+	ENSG00000173442.7	protein_coding	KNOWN	2	EHBP1L1	EHBP1L1	1	rs1783541	chr11	65294799	48710	5
ENSG00000173338.8	KCNK7	chr11	gene	65360326	65363467	-	ENSG00000173338.8	protein_coding	KNOWN	2	KCNK7	KCNK7	1	rs1783541	chr11	65294799	65527	6
ENSG00000173327.3	MAP3K11	chr11	gene	65365226	65382853	-	ENSG00000173327.3	protein_coding	KNOWN	1	MAP3K11	MAP3K11	1	rs1783541	chr11	65294799	70427	7
ENSG00000197136.4	PCNXL3	chr11	gene	65383244	65404910	+	ENSG00000197136.4	protein_coding	KNOWN	1	PCNXL3	PCNXL3	1	rs1783541	chr11	65294799	88445	8
ENSG00000213445.4	SIPA1	chr11	gene	65405568	65418401	+	ENSG00000213445.4	protein_coding	KNOWN	1	SIPA1	SIPA1	1	rs1783541	chr11	65294799	110769	9
ENSG00000173039.12	RELA	chr11	gene	65421067	65430565	-	ENSG00000173039.12	protein_coding	KNOWN	2	RELA	RELA	1	rs1783541	chr11	65294799	126268	10
ENSG00000172977.8	KAT5	chr11	gene	65479467	65487075	+	ENSG00000172977.8	protein_coding	KNOWN	2	KAT5	KAT5	1	rs1783541	chr11	65294799	184668	14
ENSG00000172922.4	RNASEH2C	chr11	gene	65482367	65488418	-	ENSG00000172922.4	protein_coding	KNOWN	2	RNASEH2C	RNASEH2C	1	rs1783541	chr11	65294799	187568	15
ENSG00000254470.2	AP5B1	chr11	gene	65543364	65548273	-	ENSG00000254470.2	protein_coding	KNOWN	2	AP5B1	AP5B1	1	rs1783541	chr11	65294799	248565	18
ENSG00000172818.5	OVOL1	chr11	gene	65554493	65564690	+	ENSG00000172818.5	protein_coding	KNOWN	2	OVOL1	OVOL1	1	rs1783541	chr11	65294799	259694	19
ENSG00000069482.6	GAL	chr11	gene	68451247	68458643	+	ENSG00000069482.6	protein_coding	KNOWN	2	GAL	GAL	1	rs11820019	chr11	69448758	-997511	19
ENSG00000132749.6	MTL5	chr11	gene	68474908	68519032	-	ENSG00000132749.6	protein_coding	KNOWN	1	MTL5	MTL5	1	rs11820019	chr11	69448758	-973850	18
ENSG00000110090.7	CPT1A	chr11	gene	68522088	68611878	-	ENSG00000110090.7	protein_coding	KNOWN	2	CPT1A	CPT1A	1	rs11820019	chr11	69448758	-926670	17
ENSG00000197345.7	MRPL21	chr11	gene	68658744	68671303	-	ENSG00000197345.7	protein_coding	KNOWN	2	MRPL21	MRPL21	1	rs11820019	chr11	69448758	-790014	14
ENSG00000132740.4	IGHMBP2	chr11	gene	68671310	68708070	+	ENSG00000132740.4	protein_coding	KNOWN	1	IGHMBP2	IGHMBP2	1	rs11820019	chr11	69448758	-777448	13
ENSG00000172938.3	MRGPRD	chr11	gene	68747490	68748455	-	ENSG00000172938.3	protein_coding	KNOWN	2	MRGPRD	MRGPRD	1	rs11820019	chr11	69448758	-701268	12
ENSG00000172935.7	MRGPRF	chr11	gene	68771863	68780877	-	ENSG00000172935.7	protein_coding	KNOWN	2	MRGPRF	MRGPRF	1	rs11820019	chr11	69448758	-676895	11
ENSG00000162341.9	TPCN2	chr11	gene	68816350	68858072	+	ENSG00000162341.9	protein_coding	KNOWN	1	TPCN2	TPCN2	1	rs11820019	chr11	69448758	-632408	9
ENSG00000172927.3	MYEOV	chr11	gene	69061605	69182494	+	ENSG00000172927.3	protein_coding	KNOWN	2	MYEOV	MYEOV	1	rs11820019	chr11	69448758	-387153	6
ENSG00000110092.2	CCND1	chr11	gene	69455855	69469242	+	ENSG00000110092.2	protein_coding	KNOWN	1	CCND1	CCND1	1	rs11820019	chr11	69448758	7097	1
ENSG00000149716.6	ORAOV1	chr11	gene	69467844	69490184	-	ENSG00000149716.6	protein_coding	KNOWN	1	ORAOV1	ORAOV1	1	rs11820019	chr11	69448758	19086	2
ENSG00000162344.3	FGF19	chr11	gene	69513000	69519410	-	ENSG00000162344.3	protein_coding	KNOWN	2	FGF19	FGF19	1	rs11820019	chr11	69448758	64242	3
ENSG00000075388.2	FGF4	chr11	gene	69587797	69590171	-	ENSG00000075388.2	protein_coding	KNOWN	2	FGF4	FGF4	1	rs11820019	chr11	69448758	139039	4
ENSG00000186895.2	FGF3	chr11	gene	69624992	69633792	-	ENSG00000186895.2	protein_coding	KNOWN	2	FGF3	FGF3	1	rs11820019	chr11	69448758	176234	5
ENSG00000131620.12	ANO1	chr11	gene	69924408	70035634	+	ENSG00000131620.12	protein_coding	KNOWN	1	ANO1	ANO1	1	rs11820019	chr11	69448758	475650	7
ENSG00000168040.4	FADD	chr11	gene	70049269	70053496	+	ENSG00000168040.4	protein_coding	KNOWN	2	FADD	FADD	1	rs11820019	chr11	69448758	600511	8
ENSG00000131626.10	PPFIA1	chr11	gene	70116806	70230509	+	ENSG00000131626.10	protein_coding	KNOWN	1	PPFIA1	PPFIA1	1	rs11820019	chr11	69448758	668048	10
ENSG00000085733.11	CTTN	chr11	gene	70244510	70282690	+	ENSG00000085733.11	protein_coding	KNOWN	1	CTTN	CTTN	1	rs11820019	chr11	69448758	795752	15
ENSG00000162105.9	SHANK2	chr11	gene	70313961	70963623	-	ENSG00000162105.9	protein_coding	KNOWN	1	SHANK2	SHANK2	1	rs11820019	chr11	69448758	865203	16
ENSG00000137497.12	NUMA1	chr11	gene	71713910	71791739	-	ENSG00000137497.12	protein_coding	KNOWN	2	NUMA1	NUMA1	1	rs77464186	chr11	72460398	-746488	20
ENSG00000184154.8	LRTOMT	chr11	gene	71791382	71821828	+	ENSG00000184154.8	protein_coding	KNOWN	1	LRTOMT	LRTOMT	1	rs77464186	chr11	72460398	-669016	19
ENSG00000149357.5	LAMTOR1	chr11	gene	71796941	71814433	-	ENSG00000149357.5	protein_coding	KNOWN	1	LAMTOR1	LAMTOR1	1	rs77464186	chr11	72460398	-663457	18
ENSG00000110200.4	C11orf51	chr11	gene	71817424	71823826	-	ENSG00000110200.4	protein_coding	KNOWN	2	C11orf51	ANAPC15	1	rs77464186	chr11	72460398	-642974	16
ENSG00000110203.4	FOLR3	chr11	gene	71825915	71850936	+	ENSG00000110203.4	protein_coding	KNOWN	2	FOLR3	FOLR3	1	rs77464186	chr11	72460398	-634483	15
ENSG00000110195.7	FOLR1	chr11	gene	71900602	71907345	+	ENSG00000110195.7	protein_coding	KNOWN	2	FOLR1	FOLR1	1	rs77464186	chr11	72460398	-559796	13
ENSG00000165457.8	FOLR2	chr11	gene	71927645	71932994	+	ENSG00000165457.8	protein_coding	KNOWN	1	FOLR2	FOLR2	1	rs77464186	chr11	72460398	-532753	11
ENSG00000165458.8	INPPL1	chr11	gene	71934745	71950149	+	ENSG00000165458.8	protein_coding	KNOWN	1	INPPL1	INPPL1	1	rs77464186	chr11	72460398	-525653	10
ENSG00000165462.5	PHOX2A	chr11	gene	71950121	71956708	-	ENSG00000165462.5	protein_coding	KNOWN	2	PHOX2A	PHOX2A	1	rs77464186	chr11	72460398	-510277	8
ENSG00000162129.7	CLPB	chr11	gene	72003469	72145692	-	ENSG00000162129.7	protein_coding	KNOWN	2	CLPB	CLPB	1	rs77464186	chr11	72460398	-456929	6
ENSG00000186642.8	PDE2A	chr11	gene	72287185	72385635	-	ENSG00000186642.8	protein_coding	KNOWN	2	PDE2A	PDE2A	1	rs77464186	chr11	72460398	-173213	5
ENSG00000186635.9	ARAP1	chr11	gene	72396114	72504644	-	ENSG00000186635.9	protein_coding	KNOWN	2	ARAP1	ARAP1	1	rs77464186	chr11	72460398	-64284	2
ENSG00000214530.2	STARD10	chr11	gene	72465774	72505213	-	ENSG00000214530.2	protein_coding	KNOWN	1	STARD10	STARD10	1	rs77464186	chr11	72460398	5376	1
ENSG00000168010.6	ATG16L2	chr11	gene	72525353	72554719	+	ENSG00000168010.6	protein_coding	KNOWN	1	ATG16L2	ATG16L2	1	rs77464186	chr11	72460398	64955	3
ENSG00000137478.9	FCHSD2	chr11	gene	72547790	72853306	-	ENSG00000137478.9	protein_coding	KNOWN	1	FCHSD2	FCHSD2	1	rs77464186	chr11	72460398	87392	4
ENSG00000175591.7	P2RY2	chr11	gene	72929343	72947397	+	ENSG00000175591.7	protein_coding	KNOWN	2	P2RY2	P2RY2	1	rs77464186	chr11	72460398	468945	7
ENSG00000171631.10	P2RY6	chr11	gene	72975550	73009662	+	ENSG00000171631.10	protein_coding	KNOWN	2	P2RY6	P2RY6	1	rs77464186	chr11	72460398	515152	9
ENSG00000110237.3	ARHGEF17	chr11	gene	73019334	73080136	+	ENSG00000110237.3	protein_coding	KNOWN	2	ARHGEF17	ARHGEF17	1	rs77464186	chr11	72460398	558936	12
ENSG00000054967.7	RELT	chr11	gene	73087309	73108519	+	ENSG00000054967.7	protein_coding	KNOWN	2	RELT	RELT	1	rs77464186	chr11	72460398	626911	14
ENSG00000054965.6	FAM168A	chr11	gene	73111532	73309234	-	ENSG00000054965.6	protein_coding	KNOWN	2	FAM168A	FAM168A	1	rs77464186	chr11	72460398	651134	17
ENSG00000165323.11	FAT3	chr11	gene	92085262	92629618	+	ENSG00000165323.11	protein_coding	KNOWN	2	FAT3	FAT3	1	rs10830963	chr11	92708710	-623448	5
ENSG00000134640.2	MTNR1B	chr11	gene	92702886	92718232	+	ENSG00000134640.2	protein_coding	KNOWN	1	MTNR1B	MTNR1B	1	rs10830963	chr11	92708710	-5824	1
ENSG00000180773.10	SLC36A4	chr11	gene	92877341	92931130	-	ENSG00000180773.10	protein_coding	KNOWN	1	SLC36A4	SLC36A4	1	rs10830963	chr11	92708710	168631	2
ENSG00000165325.8	CCDC67	chr11	gene	93063137	93171653	+	ENSG00000165325.8	protein_coding	KNOWN	1	CCDC67	CCDC67	1	rs10830963	chr11	92708710	354427	3
ENSG00000166002.2	C11orf75	chr11	gene	93211638	93276674	-	ENSG00000166002.2	protein_coding	KNOWN	2	C11orf75	SMCO4	1	rs10830963	chr11	92708710	502928	4
ENSG00000166004.9	KIAA1731	chr11	gene	93394805	93463522	+	ENSG00000166004.9	protein_coding	KNOWN	1	KIAA1731	KIAA1731	1	rs10830963	chr11	92708710	686095	6
ENSG00000166012.10	TAF1D	chr11	gene	93463114	93517557	-	ENSG00000166012.10	protein_coding	KNOWN	2	TAF1D	TAF1D	1	rs10830963	chr11	92708710	754404	7
ENSG00000182919.9	C11orf54	chr11	gene	93474757	93497915	+	ENSG00000182919.9	protein_coding	KNOWN	2	C11orf54	C11orf54	1	rs10830963	chr11	92708710	766047	8
ENSG00000042429.5	MED17	chr11	gene	93517393	93547861	+	ENSG00000042429.5	protein_coding	KNOWN	1	MED17	MED17	1	rs10830963	chr11	92708710	808683	9
ENSG00000214376.5	VSTM5	chr11	gene	93551398	93583697	-	ENSG00000214376.5	protein_coding	KNOWN	2	VSTM5	VSTM5	1	rs10830963	chr11	92708710	842688	10
ENSG00000134954.9	ETS1	chr11	gene	128328656	128457437	-	ENSG00000134954.9	protein_coding	KNOWN	2	ETS1	ETS1	1	rs67232546	chr11	128398938	-70282	1
ENSG00000151702.11	FLI1	chr11	gene	128555046	128683161	+	ENSG00000151702.11	protein_coding	KNOWN	1	FLI1	FLI1	1	rs67232546	chr11	128398938	156108	2
ENSG00000151704.11	KCNJ1	chr11	gene	128706210	128737268	-	ENSG00000151704.11	protein_coding	KNOWN	1	KCNJ1	KCNJ1	1	rs67232546	chr11	128398938	307272	3
ENSG00000120457.6	KCNJ5	chr11	gene	128760140	128790930	+	ENSG00000120457.6	protein_coding	KNOWN	1	KCNJ5	KCNJ5	1	rs67232546	chr11	128398938	361202	4
ENSG00000174370.5	C11orf45	chr11	gene	128769460	128775930	-	ENSG00000174370.5	protein_coding	KNOWN	1	C11orf45	C11orf45	1	rs67232546	chr11	128398938	370522	5
ENSG00000120471.9	TP53AIP1	chr11	gene	128804626	128813040	-	ENSG00000120471.9	protein_coding	KNOWN	2	TP53AIP1	TP53AIP1	1	rs67232546	chr11	128398938	405688	6
ENSG00000134909.12	ARHGAP32	chr11	gene	128834989	129149219	-	ENSG00000134909.12	protein_coding	KNOWN	1	ARHGAP32	ARHGAP32	1	rs67232546	chr11	128398938	436051	7
ENSG00000043039.4	BARX2	chr11	gene	129245835	129322171	+	ENSG00000043039.4	protein_coding	KNOWN	2	BARX2	BARX2	1	rs67232546	chr11	128398938	846897	8
ENSG00000011105.7	TSPAN9	chr12	gene	3186521	3395730	+	ENSG00000011105.7	protein_coding	KNOWN	2	TSPAN9	TSPAN9	1	rs76895963	chr12	4384844	-1198323	16
ENSG00000111218.7	PRMT8	chr12	gene	3490515	3703139	+	ENSG00000111218.7	protein_coding	KNOWN	2	PRMT8	PRMT8	1	rs76895963	chr12	4384844	-894329	15
ENSG00000111224.8	PARP11	chr12	gene	3900213	3982608	-	ENSG00000111224.8	protein_coding	KNOWN	2	PARP11	PARP11	1	rs76895963	chr12	4384844	-484631	11
ENSG00000118971.3	CCND2	chr12	gene	4382938	4414516	+	ENSG00000118971.3	protein_coding	KNOWN	1	CCND2	CCND2	1	rs76895963	chr12	4384844	-1906	1
ENSG00000078237.4	C12orf5	chr12	gene	4430371	4462338	+	ENSG00000078237.4	protein_coding	KNOWN	2	C12orf5	C12orf5	1	rs76895963	chr12	4384844	45527	2
ENSG00000118972.1	FGF23	chr12	gene	4477393	4488894	-	ENSG00000118972.1	protein_coding	KNOWN	2	FGF23	FGF23	1	rs76895963	chr12	4384844	92549	3
ENSG00000111241.2	FGF6	chr12	gene	4537321	4554780	-	ENSG00000111241.2	protein_coding	KNOWN	1	FGF6	FGF6	1	rs76895963	chr12	4384844	152477	4
ENSG00000047621.7	C12orf4	chr12	gene	4596894	4647674	-	ENSG00000047621.7	protein_coding	KNOWN	2	C12orf4	C12orf4	1	rs76895963	chr12	4384844	212050	5
ENSG00000111247.10	RAD51AP1	chr12	gene	4647950	4669214	+	ENSG00000111247.10	protein_coding	KNOWN	1	RAD51AP1	RAD51AP1	1	rs76895963	chr12	4384844	263106	6
ENSG00000010219.8	DYRK4	chr12	gene	4671370	4723325	+	ENSG00000010219.8	protein_coding	KNOWN	2	DYRK4	DYRK4	1	rs76895963	chr12	4384844	286526	7
ENSG00000139180.5	NDUFA9	chr12	gene	4714110	4798454	+	ENSG00000139180.5	protein_coding	KNOWN	2	NDUFA9	NDUFA9	1	rs76895963	chr12	4384844	329266	8
ENSG00000111254.2	AKAP3	chr12	gene	4724677	4758213	-	ENSG00000111254.2	protein_coding	KNOWN	1	AKAP3	AKAP3	1	rs76895963	chr12	4384844	339833	9
ENSG00000130035.2	GALNT8	chr12	gene	4829507	4960277	+	ENSG00000130035.2	protein_coding	KNOWN	1	GALNT8	GALNT8	1	rs76895963	chr12	4384844	444663	10
ENSG00000151079.6	KCNA6	chr12	gene	4918342	4960277	+	ENSG00000151079.6	protein_coding	KNOWN	2	KCNA6	KCNA6	1	rs76895963	chr12	4384844	533498	12
ENSG00000111262.4	KCNA1	chr12	gene	5019071	5040527	+	ENSG00000111262.4	protein_coding	KNOWN	2	KCNA1	KCNA1	1	rs76895963	chr12	4384844	634227	13
ENSG00000130037.3	KCNA5	chr12	gene	5153085	5155949	+	ENSG00000130037.3	protein_coding	KNOWN	2	KCNA5	KCNA5	1	rs76895963	chr12	4384844	768241	14
ENSG00000139083.5	ETV6	chr12	gene	11802788	12044558	+	ENSG00000139083.5	protein_coding	KNOWN	1	ETV6	ETV6	1	rs2066827	chr12	12871099	-1068311	19
ENSG00000121380.7	BCL2L14	chr12	gene	12202797	12363947	+	ENSG00000121380.7	protein_coding	KNOWN	1	BCL2L14	BCL2L14	1	rs2066827	chr12	12871099	-668302	17
ENSG00000070018.4	LRP6	chr12	gene	12268959	12419946	-	ENSG00000070018.4	protein_coding	KNOWN	1	LRP6	LRP6	1	rs2066827	chr12	12871099	-602140	15
ENSG00000111261.8	MANSC1	chr12	gene	12482198	12503475	-	ENSG00000111261.8	protein_coding	KNOWN	2	MANSC1	MANSC1	1	rs2066827	chr12	12871099	-388901	13
ENSG00000165714.6	LOH12CR1	chr12	gene	12510013	12619840	+	ENSG00000165714.6	protein_coding	KNOWN	2	LOH12CR1	LOH12CR1	1	rs2066827	chr12	12871099	-361086	11
ENSG00000111266.4	DUSP16	chr12	gene	12628829	12715317	-	ENSG00000111266.4	protein_coding	KNOWN	2	DUSP16	DUSP16	1	rs2066827	chr12	12871099	-242270	8
ENSG00000111269.2	CREBL2	chr12	gene	12764761	12798042	+	ENSG00000111269.2	protein_coding	KNOWN	2	CREBL2	CREBL2	1	rs2066827	chr12	12871099	-106338	5
ENSG00000183150.3	GPR19	chr12	gene	12813825	12849141	-	ENSG00000183150.3	protein_coding	KNOWN	2	GPR19	GPR19	1	rs2066827	chr12	12871099	-57274	3
ENSG00000111276.5	CDKN1B	chr12	gene	12867992	12875305	+	ENSG00000111276.5	protein_coding	KNOWN	1	CDKN1B	CDKN1B	1	rs2066827	chr12	12871099	-3107	1
ENSG00000178878.7	APOLD1	chr12	gene	12878865	12944400	+	ENSG00000178878.7	protein_coding	KNOWN	2	APOLD1	APOLD1	1	rs2066827	chr12	12871099	7766	2
ENSG00000213782.3	DDX47	chr12	gene	12966250	12982915	+	ENSG00000213782.3	protein_coding	KNOWN	2	DDX47	DDX47	1	rs2066827	chr12	12871099	95151	4
ENSG00000013588.5	GPRC5A	chr12	gene	13043716	13070871	+	ENSG00000013588.5	protein_coding	KNOWN	2	GPRC5A	GPRC5A	1	rs2066827	chr12	12871099	172617	6
ENSG00000111291.4	GPRC5D	chr12	gene	13093709	13105081	-	ENSG00000111291.4	protein_coding	KNOWN	2	GPRC5D	GPRC5D	1	rs2066827	chr12	12871099	222610	7
ENSG00000013583.4	HEBP1	chr12	gene	13127798	13153207	-	ENSG00000013583.4	protein_coding	KNOWN	1	HEBP1	HEBP1	1	rs2066827	chr12	12871099	256699	9
ENSG00000084444.9	KIAA1467	chr12	gene	13197218	13295455	+	ENSG00000084444.9	protein_coding	KNOWN	2	KIAA1467	KIAA1467	1	rs2066827	chr12	12871099	326119	10
ENSG00000111305.13	GSG1	chr12	gene	13236494	13256619	-	ENSG00000111305.13	protein_coding	KNOWN	2	GSG1	GSG1	1	rs2066827	chr12	12871099	365395	12
ENSG00000134531.5	EMP1	chr12	gene	13349650	13369708	+	ENSG00000134531.5	protein_coding	KNOWN	1	EMP1	EMP1	1	rs2066827	chr12	12871099	478551	14
ENSG00000180861.5	C12orf36	chr12	gene	13524023	13540101	-	ENSG00000180861.5	protein_coding	KNOWN	2	C12orf36	C12orf36	1	rs2066827	chr12	12871099	652924	16
